language,encoder,definition_gen_model,metric,space,spearman,timestamp,other
latin,rembert,gemini25pro,amd_sym,full,0.285,2026-01-29 14:06:15,
latin,rembert,gemini25pro,amd_opt_sym,full,0.271,2026-01-29 14:06:15,
latin,rembert,gemini25pro,prt,pca,0.415,2026-01-29 14:06:15,
latin,rembert,gemini25pro,apd,pca,0.516,2026-01-29 14:06:15,
latin,rembert,gemini25pro,amd,pca,0.289,2026-01-29 14:06:15,
latin,rembert,gemini25pro,amd_sym,pca,0.509,2026-01-29 14:06:15,
latin,rembert,gemini25pro,amd_opt_sym,pca,0.501,2026-01-29 14:06:15,
latin,rembert,gemini25pro,prt,def,0.205,2026-01-29 14:06:15,
latin,rembert,gemini25pro,apd,def,-0.114,2026-01-29 14:06:15,
latin,rembert,gemini25pro,amd,def,0.178,2026-01-29 14:06:15,
latin,rembert,gemini25pro,amd_sym,def,0.358,2026-01-29 14:06:15,
latin,rembert,gemini25pro,amd_opt_sym,def,0.362,2026-01-29 14:06:15,
latin,multilingual-e5,gemini25pro,prt,full,0.419,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,apd,full,0.274,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,amd,full,0.387,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,amd_sym,full,0.398,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,amd_opt_sym,full,0.438,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,prt,pca,0.482,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,apd,pca,0.514,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,amd,pca,0.42,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,amd_sym,pca,0.446,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,amd_opt_sym,pca,0.43,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,prt,def,0.158,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,apd,def,0.015,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,amd,def,0.179,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,amd_sym,def,0.238,2026-01-29 14:06:26,
latin,multilingual-e5,gemini25pro,amd_opt_sym,def,0.197,2026-01-29 14:06:26,
latin,mmbert,gemini25pro,prt,full,0.493,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,apd,full,-0.073,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,amd,full,0.203,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,amd_sym,full,0.313,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,amd_opt_sym,full,0.284,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,prt,pca,-0.151,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,apd,pca,0.534,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,amd,pca,0.36,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,amd_sym,pca,0.394,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,amd_opt_sym,pca,0.41,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,prt,def,0.251,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,apd,def,-0.001,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,amd,def,0.17,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,amd_sym,def,0.28,2026-01-29 14:06:37,
latin,mmbert,gemini25pro,amd_opt_sym,def,0.244,2026-01-29 14:06:37,
latin,en,gemini25pro,prt,full,0.429,2026-01-29 14:06:49,
latin,en,gemini25pro,apd,full,0.135,2026-01-29 14:06:49,
latin,en,gemini25pro,amd,full,0.148,2026-01-29 14:06:49,
latin,en,gemini25pro,amd_sym,full,0.271,2026-01-29 14:06:49,
latin,en,gemini25pro,amd_opt_sym,full,0.24,2026-01-29 14:06:49,
latin,en,gemini25pro,prt,pca,-0.049,2026-01-29 14:06:49,
latin,en,gemini25pro,apd,pca,0.492,2026-01-29 14:06:49,
latin,en,gemini25pro,amd,pca,0.238,2026-01-29 14:06:49,
latin,en,gemini25pro,amd_sym,pca,0.353,2026-01-29 14:06:49,
latin,en,gemini25pro,amd_opt_sym,pca,0.362,2026-01-29 14:06:49,
latin,en,gemini25pro,prt,def,0.417,2026-01-29 14:06:49,
latin,en,gemini25pro,apd,def,0.136,2026-01-29 14:06:49,
latin,en,gemini25pro,amd,def,0.178,2026-01-29 14:06:49,
latin,en,gemini25pro,amd_sym,def,0.357,2026-01-29 14:06:49,
latin,en,gemini25pro,amd_opt_sym,def,0.346,2026-01-29 14:06:49,
latin,latin_BammanBurns,gemini25pro,prt,full,0.252,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,apd,full,-0.071,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,amd,full,0.18,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,amd_sym,full,0.264,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,amd_opt_sym,full,0.235,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,prt,pca,0.038,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,apd,pca,0.279,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,amd,pca,0.278,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,amd_sym,pca,0.347,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,amd_opt_sym,pca,0.313,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,prt,def,0.424,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,apd,def,0.199,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,amd,def,0.384,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,amd_sym,def,0.381,2026-01-29 14:07:00,
latin,latin_BammanBurns,gemini25pro,amd_opt_sym,def,0.371,2026-01-29 14:07:00,
spanish,xll,gemini25pro,prt,full,0.633,2026-01-29 14:07:02,
spanish,xll,gemini25pro,apd,full,0.665,2026-01-29 14:07:02,
spanish,xll,gemini25pro,amd,full,0.663,2026-01-29 14:07:02,
spanish,xll,gemini25pro,amd_sym,full,0.649,2026-01-29 14:07:02,
spanish,xll,gemini25pro,amd_opt_sym,full,0.656,2026-01-29 14:07:02,
spanish,xll,gemini25pro,prt,pca,-0.184,2026-01-29 14:07:02,
spanish,xll,gemini25pro,apd,pca,0.323,2026-01-29 14:07:02,
spanish,xll,gemini25pro,amd,pca,0.704,2026-01-29 14:07:02,
spanish,xll,gemini25pro,amd_sym,pca,0.685,2026-01-29 14:07:02,
spanish,xll,gemini25pro,amd_opt_sym,pca,0.679,2026-01-29 14:07:02,
spanish,xll,gemini25pro,prt,def,0.6,2026-01-29 14:07:02,
spanish,xll,gemini25pro,apd,def,0.635,2026-01-29 14:07:02,
spanish,xll,gemini25pro,amd,def,0.659,2026-01-29 14:07:02,
spanish,xll,gemini25pro,amd_sym,def,0.613,2026-01-29 14:07:02,
spanish,xll,gemini25pro,amd_opt_sym,def,0.607,2026-01-29 14:07:02,
spanish,xlmr,gemini25pro,prt,full,0.23,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,apd,full,0.247,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,amd,full,0.309,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,amd_sym,full,0.204,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,amd_opt_sym,full,0.266,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,prt,pca,-0.145,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,apd,pca,-0.173,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,amd,pca,0.515,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,amd_sym,pca,0.479,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,amd_opt_sym,pca,0.491,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,prt,def,0.229,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,apd,def,0.192,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,amd,def,0.445,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,amd_sym,def,0.308,2026-01-29 14:07:03,
spanish,xlmr,gemini25pro,amd_opt_sym,def,0.269,2026-01-29 14:07:03,
spanish,rembert,gemini25pro,prt,full,0.322,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,apd,full,0.356,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,amd,full,0.326,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,amd_sym,full,0.306,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,amd_opt_sym,full,0.342,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,prt,pca,0.059,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,apd,pca,-0.195,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,amd,pca,0.523,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,amd_sym,pca,0.522,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,amd_opt_sym,pca,0.52,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,prt,def,0.353,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,apd,def,0.325,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,amd,def,0.428,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,amd_sym,def,0.409,2026-01-29 14:07:05,
spanish,rembert,gemini25pro,amd_opt_sym,def,0.402,2026-01-29 14:07:05,
spanish,multilingual-e5,gemini25pro,prt,full,0.381,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,apd,full,0.188,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,amd,full,0.194,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,amd_sym,full,0.222,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,amd_opt_sym,full,0.218,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,prt,pca,-0.007,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,apd,pca,-0.256,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,amd,pca,0.592,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,amd_sym,pca,0.593,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,amd_opt_sym,pca,0.602,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,prt,def,0.05,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,apd,def,0.416,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,amd,def,0.486,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,amd_sym,def,0.308,2026-01-29 14:07:07,
spanish,multilingual-e5,gemini25pro,amd_opt_sym,def,0.283,2026-01-29 14:07:07,
spanish,mmbert,gemini25pro,prt,full,0.276,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,apd,full,0.335,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,amd,full,0.455,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,amd_sym,full,0.294,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,amd_opt_sym,full,0.361,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,prt,pca,0.051,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,apd,pca,-0.208,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,amd,pca,0.548,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,amd_sym,pca,0.484,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,amd_opt_sym,pca,0.508,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,prt,def,0.275,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,apd,def,0.394,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,amd,def,0.457,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,amd_sym,def,0.298,2026-01-29 14:07:08,
spanish,mmbert,gemini25pro,amd_opt_sym,def,0.274,2026-01-29 14:07:08,
spanish,en,gemini25pro,prt,full,0.643,2026-01-29 14:07:10,
spanish,en,gemini25pro,apd,full,0.711,2026-01-29 14:07:10,
spanish,en,gemini25pro,amd,full,0.657,2026-01-29 14:07:10,
spanish,en,gemini25pro,amd_sym,full,0.664,2026-01-29 14:07:10,
spanish,en,gemini25pro,amd_opt_sym,full,0.675,2026-01-29 14:07:10,
spanish,en,gemini25pro,prt,pca,-0.013,2026-01-29 14:07:10,
spanish,en,gemini25pro,apd,pca,0.263,2026-01-29 14:07:10,
spanish,en,gemini25pro,amd,pca,0.689,2026-01-29 14:07:10,
spanish,en,gemini25pro,amd_sym,pca,0.698,2026-01-29 14:07:10,
spanish,en,gemini25pro,amd_opt_sym,pca,0.701,2026-01-29 14:07:10,
spanish,en,gemini25pro,prt,def,0.629,2026-01-29 14:07:10,
spanish,en,gemini25pro,apd,def,0.659,2026-01-29 14:07:10,
spanish,en,gemini25pro,amd,def,0.687,2026-01-29 14:07:10,
spanish,en,gemini25pro,amd_sym,def,0.693,2026-01-29 14:07:10,
spanish,en,gemini25pro,amd_opt_sym,def,0.688,2026-01-29 14:07:10,
spanish,spanish_BERT_WWM,gemini25pro,prt,full,0.348,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,apd,full,0.332,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,amd,full,0.364,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,amd_sym,full,0.337,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,amd_opt_sym,full,0.359,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,prt,pca,-0.048,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,apd,pca,-0.246,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,amd,pca,0.536,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,amd_sym,pca,0.53,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,amd_opt_sym,pca,0.532,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,prt,def,0.421,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,apd,def,0.543,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,amd,def,0.529,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,amd_sym,def,0.363,2026-01-29 14:07:11,
spanish,spanish_BERT_WWM,gemini25pro,amd_opt_sym,def,0.369,2026-01-29 14:07:11,
chinese,xll,gemini25pro,prt,full,0.702,2026-01-29 14:07:12,
chinese,xll,gemini25pro,apd,full,0.734,2026-01-29 14:07:12,
chinese,xll,gemini25pro,amd,full,0.735,2026-01-29 14:07:12,
chinese,xll,gemini25pro,amd_sym,full,0.763,2026-01-29 14:07:12,
chinese,xll,gemini25pro,amd_opt_sym,full,0.766,2026-01-29 14:07:12,
chinese,xll,gemini25pro,prt,pca,0.222,2026-01-29 14:07:12,
chinese,xll,gemini25pro,apd,pca,0.453,2026-01-29 14:07:12,
chinese,xll,gemini25pro,amd,pca,0.771,2026-01-29 14:07:12,
chinese,xll,gemini25pro,amd_sym,pca,0.752,2026-01-29 14:07:12,
chinese,xll,gemini25pro,amd_opt_sym,pca,0.761,2026-01-29 14:07:12,
chinese,xll,gemini25pro,prt,def,0.686,2026-01-29 14:07:12,
chinese,xll,gemini25pro,apd,def,0.596,2026-01-29 14:07:12,
chinese,xll,gemini25pro,amd,def,0.74,2026-01-29 14:07:12,
chinese,xll,gemini25pro,amd_sym,def,0.652,2026-01-29 14:07:12,
chinese,xll,gemini25pro,amd_opt_sym,def,0.645,2026-01-29 14:07:12,
chinese,xlmr,gemini25pro,prt,full,0.351,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,apd,full,0.419,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,amd,full,0.429,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,amd_sym,full,0.398,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,amd_opt_sym,full,0.403,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,prt,pca,0.142,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,apd,pca,0.45,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,amd,pca,0.66,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,amd_sym,pca,0.638,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,amd_opt_sym,pca,0.661,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,prt,def,0.3,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,apd,def,0.088,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,amd,def,0.532,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,amd_sym,def,0.414,2026-01-29 14:07:13,
chinese,xlmr,gemini25pro,amd_opt_sym,def,0.39,2026-01-29 14:07:13,
chinese,rembert,gemini25pro,prt,full,0.305,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,apd,full,0.262,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,amd,full,0.353,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,amd_sym,full,0.226,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,amd_opt_sym,full,0.245,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,prt,pca,0.282,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,apd,pca,0.358,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,amd,pca,0.629,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,amd_sym,pca,0.571,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,amd_opt_sym,pca,0.576,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,prt,def,0.157,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,apd,def,0.049,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,amd,def,0.524,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,amd_sym,def,0.571,2026-01-29 14:07:14,
chinese,rembert,gemini25pro,amd_opt_sym,def,0.587,2026-01-29 14:07:14,
chinese,multilingual-e5,gemini25pro,prt,full,0.228,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,apd,full,0.259,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,amd,full,0.301,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,amd_sym,full,0.272,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,amd_opt_sym,full,0.273,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,prt,pca,0.444,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,apd,pca,0.198,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,amd,pca,0.69,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,amd_sym,pca,0.626,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,amd_opt_sym,pca,0.615,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,prt,def,0.082,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,apd,def,0.504,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,amd,def,0.68,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,amd_sym,def,0.702,2026-01-29 14:07:15,
chinese,multilingual-e5,gemini25pro,amd_opt_sym,def,0.716,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,prt,full,0.349,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,apd,full,0.363,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,amd,full,0.452,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,amd_sym,full,0.352,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,amd_opt_sym,full,0.368,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,prt,pca,0.022,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,apd,pca,0.435,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,amd,pca,0.692,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,amd_sym,pca,0.676,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,amd_opt_sym,pca,0.659,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,prt,def,0.308,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,apd,def,0.317,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,amd,def,0.605,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,amd_sym,def,0.568,2026-01-29 14:07:15,
chinese,mmbert,gemini25pro,amd_opt_sym,def,0.606,2026-01-29 14:07:15,
chinese,en,gemini25pro,prt,full,0.684,2026-01-29 14:07:16,
chinese,en,gemini25pro,apd,full,0.737,2026-01-29 14:07:16,
chinese,en,gemini25pro,amd,full,0.643,2026-01-29 14:07:16,
chinese,en,gemini25pro,amd_sym,full,0.709,2026-01-29 14:07:16,
chinese,en,gemini25pro,amd_opt_sym,full,0.711,2026-01-29 14:07:16,
chinese,en,gemini25pro,prt,pca,-0.167,2026-01-29 14:07:16,
chinese,en,gemini25pro,apd,pca,0.352,2026-01-29 14:07:16,
chinese,en,gemini25pro,amd,pca,0.773,2026-01-29 14:07:16,
chinese,en,gemini25pro,amd_sym,pca,0.721,2026-01-29 14:07:16,
chinese,en,gemini25pro,amd_opt_sym,pca,0.72,2026-01-29 14:07:16,
chinese,en,gemini25pro,prt,def,0.58,2026-01-29 14:07:16,
chinese,en,gemini25pro,apd,def,0.369,2026-01-29 14:07:16,
chinese,en,gemini25pro,amd,def,0.769,2026-01-29 14:07:16,
chinese,en,gemini25pro,amd_sym,def,0.74,2026-01-29 14:07:16,
chinese,en,gemini25pro,amd_opt_sym,def,0.731,2026-01-29 14:07:16,
chinese,chinese_RoBERTa_WWM,gemini25pro,prt,full,0.348,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,apd,full,0.629,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd,full,0.692,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd_sym,full,0.682,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd_opt_sym,full,0.689,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,prt,pca,-0.128,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,apd,pca,0.36,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd,pca,0.636,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd_sym,pca,0.696,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd_opt_sym,pca,0.679,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,prt,def,0.47,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,apd,def,0.437,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd,def,0.756,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd_sym,def,0.644,2026-01-29 14:07:17,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd_opt_sym,def,0.681,2026-01-29 14:07:17,
norwegian_1,xll,gemini25pro,prt,full,0.769,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,apd,full,0.668,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,amd,full,0.705,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,amd_sym,full,0.723,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,amd_opt_sym,full,0.729,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,prt,pca,-0.053,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,apd,pca,0.552,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,amd,pca,0.703,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,amd_sym,pca,0.707,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,amd_opt_sym,pca,0.73,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,prt,def,0.545,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,apd,def,0.589,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,amd,def,0.68,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,amd_sym,def,0.698,2026-01-29 14:07:18,
norwegian_1,xll,gemini25pro,amd_opt_sym,def,0.69,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,prt,full,0.597,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,apd,full,0.497,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,amd,full,0.633,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,amd_sym,full,0.612,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,amd_opt_sym,full,0.594,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,prt,pca,0.255,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,apd,pca,0.383,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,amd,pca,0.639,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,amd_sym,pca,0.654,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,amd_opt_sym,pca,0.649,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,prt,def,0.401,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,apd,def,-0.056,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,amd,def,0.501,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,amd_sym,def,0.527,2026-01-29 14:07:18,
norwegian_1,xlmr,gemini25pro,amd_opt_sym,def,0.518,2026-01-29 14:07:18,
norwegian_1,rembert,gemini25pro,prt,full,0.59,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,apd,full,0.538,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,amd,full,0.521,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,amd_sym,full,0.625,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,amd_opt_sym,full,0.625,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,prt,pca,-0.145,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,apd,pca,0.347,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,amd,pca,0.577,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,amd_sym,pca,0.647,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,amd_opt_sym,pca,0.638,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,prt,def,0.432,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,apd,def,0.178,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,amd,def,0.666,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,amd_sym,def,0.654,2026-01-29 14:07:19,
norwegian_1,rembert,gemini25pro,amd_opt_sym,def,0.65,2026-01-29 14:07:19,
norwegian_1,multilingual-e5,gemini25pro,prt,full,0.476,2026-01-29 14:07:20,
norwegian_1,multilingual-e5,gemini25pro,apd,full,0.533,2026-01-29 14:07:20,
norwegian_1,multilingual-e5,gemini25pro,amd,full,0.487,2026-01-29 14:07:20,
norwegian_1,multilingual-e5,gemini25pro,amd_sym,full,0.551,2026-01-29 14:07:20,
norwegian_1,multilingual-e5,gemini25pro,amd_opt_sym,full,0.544,2026-01-29 14:07:20,
